CODIGO ,PRODUTOS,PRECIO
12620269,ACES. CAIXA MULTICASE ZMC270 27X18X5cm,"4,56"
12620270,ACES. CAIXA MULTICASE ZMC345 34.5X23X5cm,"5,40"
12620271,ACES. CAIXA MULTICASE ZMC349 34.5X23X9.5cm,"7,11"
12620263,ACES. CAIXA POCKET BOX MPB103 10.7x7.4x3cm,"1,71"
12620261,ACES. CAIXA POCKET BOX MPB133 13.2x9.7x3.4cm,"2,38"
12620262,ACES. CAIXA POCKET BOX MPB134 13.2x9.7x4.4cm,"2,60"
10800116,ACES. CAIXA RETRATIL PARA VARA MS-RH10 azul,"87,37"
10800130,ACES. CAIXA RETRATIL PARA VARA MS-RH12 CHUMBO,"87,37"
12620266,ACES. CAIXA TACKLE BOX DL MDL355 35.5x23x7cm,"9,56"
12620257,ACES. CAIXA TACKLE BOX JIG MTB205J 20.5x15.5x3.5cm,"3,51"
12620256,ACES. CAIXA TACKLE BOX JIG MTB255J 25.5x19.5x3.5cm,"4,60"
12620264,ACES. CAIXA TACKLE BOX MTB205N 20.5x15.5x3.5cm,"2,76"
12620265,ACES. CAIXA TACKLE BOX MTB255N 25.5x19.5x3.5cm,"3,77"
12620260,ACES. CAIXA WATER RESISTANT MWR270 27x18x4.8cm,"4,93"
12620259,ACES. CAIXA WATER RESISTANT MWR355 35.5x22x5.5cm,"6,63"
12620258,ACES. CAIXA WATER RESISTANT MWR358 35.5x22x8cm,"7,93"
12620275,ACES. CAIXA WATER RESISTANT MWR358-2 35.5x22x8cm,"7,06"
10918001,ACES. CORDAO AJUSTAVEL P/ OCULOS SSB PRETO,"1,96"
10918004,ACES. CORDAO AJUSTAVEL P/ OCULOS SSO AZUL,"1,96"
12000550,ACES. ENROLADOR DE LINHA LINE SPOOLER MLS,"17,67"
10800151,ACES. EXPOSITOR DE CARRETILHA ,"3,41"
10800770,ACES. FACA  FILLET  4'' MFK4T TEFLON C/ SERRA,"5,13"
10800771,ACES. FACA  FILLET  6'' MFK6T TEFLON,"5,13"
10800772,ACES. FACA  FILLET  7.5'' MFK75T TEFLON,"6,47"
10800773,ACES. FACA  FILLET  9'' MFK9T TEFLON,"7,29"
10800774,ACES. FACA  FILLET 4'' MFK4C PACK C/ 24PCS TEFLON,"99,35"
10800775,ACES. FACA  FILLET 6'' MFK6C PACK C/ 24PCS TEFLON,"99,35"
10800110,ACES. LOCKERS PARA CAIXA RETRATIL ,"0,73"
10907618,ACES. LUVA ANTICORTE TAM. G CINZA / TAM. M PRETO,"5,49"
10800261,ACES. MINI BALANÇA DIGITAL ZMBD-50 50kg,"3,54"
10800555,ACES. OXIGENADOR AIR PUMP MS-AR05 12V azul alum.,"12,83"
10800400,ACES. OXIGENADOR MS-APA 12V azul novo,"9,24"
10800405,ACES. OXIGENADOR MS-SAP  azul 2022,"6,31"
10800630,ACES. SUPORTE PARA VARAS MS-RH21B 24MS 76x73x30,"39,90"
10800515,ACES. TESOURA LS15 Lâminas serrilhadas ,"2,92"
29079030,ACES. TESOURA MINI LINE CUTTER M-LC60,"4,86"
28050001,ANZOL 12146 BLACKNICKEL CT    1 C/ 50,"1,04"
28050002,ANZOL 12146 BLACKNICKEL CT    2 C/ 50,"0,93"
28050004,ANZOL 12146 BLACKNICKEL CT    4 C/ 50,"0,84"
28050006,ANZOL 12146 BLACKNICKEL CT    6 C/ 50,"0,76"
28050008,ANZOL 12146 BLACKNICKEL CT    8 C/ 50,"0,71"
28050010,ANZOL 12146 BLACKNICKEL CT   10 C/ 50,"0,68"
28050012,ANZOL 12146 BLACKNICKEL CT   12 C/ 50,"0,66"
28050150,ANZOL 12146 BLACKNICKEL CT  1/0 C/ 50,"1,23"
28050250,ANZOL 12146 BLACKNICKEL CT  2/0 C/ 50,"1,39"
28060350,ANZOL 12146 BLACKNICKEL CT  3/0 C/ 25,"0,86"
28060450,ANZOL 12146 BLACKNICKEL CT  4/0 C/ 25,"1,02"
28070550,ANZOL 12146 BLACKNICKEL CT  5/0 C/ 10,"0,52"
28070650,ANZOL 12146 BLACKNICKEL CT  6/0 C/ 10,"0,63"
28070750,ANZOL 12146 BLACKNICKEL CT  7/0 C/ 10,"0,78"
28070850,ANZOL 12146 BLACKNICKEL CT  8/0 C/ 10,"0,99"
28070950,ANZOL 12146 BLACKNICKEL CT  9/0 C/ 10,"1,33"
28071050,ANZOL 12146 BLACKNICKEL CT 10/0 C/ 10,"1,57"
28050013,ANZOL 12146 BLACKNICKEL CX    1 C/ 100,"1,90"
28050014,ANZOL 12146 BLACKNICKEL CX    2 C/ 100,"1,70"
28050015,ANZOL 12146 BLACKNICKEL CX    4 C/ 100,"1,53"
28050016,ANZOL 12146 BLACKNICKEL CX    6 C/ 100,"1,38"
28050017,ANZOL 12146 BLACKNICKEL CX    8 C/ 100,"1,29"
28050018,ANZOL 12146 BLACKNICKEL CX   10 C/ 100,"1,23"
28050019,ANZOL 12146 BLACKNICKEL CX   12 C/ 100,"1,20"
28050020,ANZOL 12146 BLACKNICKEL CX  1/0 C/ 100,"2,25"
28050021,ANZOL 12146 BLACKNICKEL CX  2/0 C/ 100,"2,54"
28050022,ANZOL 12146 BLACKNICKEL CX  3/0 C/ 100,"3,11"
28050023,ANZOL 12146 BLACKNICKEL CX  4/0 C/ 100,"3,72"
28050024,ANZOL 12146 BLACKNICKEL CX  5/0 C/ 100,"4,72"
28050025,ANZOL 12146 BLACKNICKEL CX  6/0 C/ 100,"5,74"
28050026,ANZOL 12146 BLACKNICKEL CX  7/0 C/ 100,"7,11"
28050027,ANZOL 12146 BLACKNICKEL CX  8/0 C/ 100,"9,01"
28050028,ANZOL 12146 BLACKNICKEL CX  9/0 C/ 100,"12,12"
28050029,ANZOL 12146 BLACKNICKEL CX 10/0 C/ 100,"14,27"
28080001,ANZOL 12146 NICKEL CT    1 C/ 50,"0,74"
28080002,ANZOL 12146 NICKEL CT    2 C/ 50,"0,70"
28080004,ANZOL 12146 NICKEL CT    4 C/ 50,"0,66"
28080006,ANZOL 12146 NICKEL CT    6 C/ 50,"0,63"
28080008,ANZOL 12146 NICKEL CT    8 C/ 50,"0,59"
28080010,ANZOL 12146 NICKEL CT   10 C/ 50,"0,57"
28080012,ANZOL 12146 NICKEL CT   12 C/ 50,"0,57"
28080150,ANZOL 12146 NICKEL CT  1/0 C/ 50,"0,78"
28090350,ANZOL 12146 NICKEL CT  3/0 C/ 25,"0,51"
28090450,ANZOL 12146 NICKEL CT  4/0 C/ 25,"0,59"
28100550,ANZOL 12146 NICKEL CT  5/0 C/ 10,"0,28"
28100650,ANZOL 12146 NICKEL CT  6/0 C/ 10,"0,40"
28100750,ANZOL 12146 NICKEL CT  7/0 C/ 10,"0,50"
28100850,ANZOL 12146 NICKEL CT  8/0 C/ 10,"0,61"
28100950,ANZOL 12146 NICKEL CT  9/0 C/ 10,"0,80"
28101050,ANZOL 12146 NICKEL CT 10/0 C/ 10,"1,00"
28050030,ANZOL 12146 NICKEL CX    1 C/ 100,"1,34"
28050031,ANZOL 12146 NICKEL CX    2 C/ 100,"1,27"
28050032,ANZOL 12146 NICKEL CX    4 C/ 100,"1,20"
28050033,ANZOL 12146 NICKEL CX    6 C/ 100,"1,14"
28050034,ANZOL 12146 NICKEL CX    8 C/ 100,"1,08"
28050035,ANZOL 12146 NICKEL CX   10 C/ 100,"1,04"
28050036,ANZOL 12146 NICKEL CX   12 C/ 100,"1,04"
28050037,ANZOL 12146 NICKEL CX  1/0 C/ 100,"1,42"
28050038,ANZOL 12146 NICKEL CX  2/0 C/ 100,"1,57"
28050039,ANZOL 12146 NICKEL CX  3/0 C/ 100,"1,86"
28050040,ANZOL 12146 NICKEL CX  4/0 C/ 100,"2,14"
28050041,ANZOL 12146 NICKEL CX  5/0 C/ 100,"2,48"
28050042,ANZOL 12146 NICKEL CX  6/0 C/ 100,"3,63"
28050043,ANZOL 12146 NICKEL CX  7/0 C/ 100,"4,54"
28050044,ANZOL 12146 NICKEL CX  8/0 C/ 100,"5,51"
28050045,ANZOL 12146 NICKEL CX  9/0 C/ 100,"7,21"
28050046,ANZOL 12146 NICKEL CX 10/0 C/ 100,"9,07"
28018001,ANZOL 12147 NICKEL CT   1 C/ 50,"0,84"
28018002,ANZOL 12147 NICKEL CT   2 C/ 50,"0,81"
28018004,ANZOL 12147 NICKEL CT   4 C/ 50,"0,78"
28018006,ANZOL 12147 NICKEL CT   6 C/ 50,"0,78"
28018008,ANZOL 12147 NICKEL CT   8 C/ 50,"0,78"
28018010,ANZOL 12147 NICKEL CT  10 C/ 50,"0,78"
28018012,ANZOL 12147 NICKEL CT  12 C/50,"0,78"
28018150,ANZOL 12147 NICKEL CT 1/0 C/ 50,"0,91"
28018250,ANZOL 12147 NICKEL CT 2/0 C/ 50,"1,10"
28018350,ANZOL 12147 NICKEL CT 3/0 C/ 50,"1,38"
28018450,ANZOL 12147 NICKEL CT 4/0 C/ 50,"1,75"
28018550,ANZOL 12147 NICKEL CT 5/0 C/ 30,"1,30"
28018650,ANZOL 12147 NICKEL CT 6/0 C/ 30,"1,55"
28018750,ANZOL 12147 NICKEL CT 7/0 C/ 30,"1,87"
28018850,ANZOL 12147 NICKEL CT 8/0 C/ 15,"1,23"
28018950,ANZOL 12147 NICKEL CT 9/0 C/ 15,"1,57"
28020001,ANZOL 12147 NICKEL CX   1 C/ 100,"1,50"
28020002,ANZOL 12147 NICKEL CX   2 C/ 100,"1,44"
28020004,ANZOL 12147 NICKEL CX   4 C/ 100,"1,38"
28020006,ANZOL 12147 NICKEL CX   6 C/ 100,"1,38"
28020008,ANZOL 12147 NICKEL CX   8 C/ 100,"1,38"
28020010,ANZOL 12147 NICKEL CX  10 C/ 100,"1,38"
28020012,ANZOL 12147 NICKEL CX  12 C/ 100,"1,38"
28020150,ANZOL 12147 NICKEL CX 1/0 C/ 100,"1,63"
28020250,ANZOL 12147 NICKEL CX 2/0 C/ 100,"1,96"
28020350,ANZOL 12147 NICKEL CX 3/0 C/ 100,"2,46"
28020450,ANZOL 12147 NICKEL CX 4/0 C/ 100,"3,13"
28020550,ANZOL 12147 NICKEL CX 5/0 C/ 100,"3,88"
28020650,ANZOL 12147 NICKEL CX 6/0 C/ 100,"4,63"
28020750,ANZOL 12147 NICKEL CX 7/0 C/ 100,"5,58"
28020850,ANZOL 12147 NICKEL CX 8/0 C/ 100,"7,30"
28020950,ANZOL 12147 NICKEL CX 9/0 C/ 100,"9,32"
27080001,ANZOL 16902 CRYSTAL GOLD CT  1 C/ 50,"3,37"
27080002,ANZOL 16902 CRYSTAL GOLD CT  2 C/ 50,"2,84"
27080004,ANZOL 16902 CRYSTAL GOLD CT  4 C/ 50,"2,08"
27080006,ANZOL 16902 CRYSTAL GOLD CT  6 C/ 50,"1,67"
27080008,ANZOL 16902 CRYSTAL GOLD CT  8 C/ 50,"1,30"
27080010,ANZOL 16902 CRYSTAL GOLD CT 10 C/ 50,"1,09"
27080012,ANZOL 16902 CRYSTAL GOLD CT 12 C/ 50,"1,01"
27080014,ANZOL 16902 CRYSTAL GOLD CT 14 C/ 50,"0,81"
27080016,ANZOL 16902 CRYSTAL GOLD CT 16 C/ 50,"0,76"
27080201,ANZOL 16902 CRYSTAL GOLD CX  1 C/ 100,"5,87"
27080202,ANZOL 16902 CRYSTAL GOLD CX  2 C/ 100,"4,95"
27080204,ANZOL 16902 CRYSTAL GOLD CX  4 C/ 100,"3,62"
27080206,ANZOL 16902 CRYSTAL GOLD CX  6 C/ 100,"2,90"
27080208,ANZOL 16902 CRYSTAL GOLD CX  8 C/ 100,"2,26"
27080210,ANZOL 16902 CRYSTAL GOLD CX 10 C/ 100,"1,89"
27080212,ANZOL 16902 CRYSTAL GOLD CX 12 C/ 100,"1,75"
27080214,ANZOL 16902 CRYSTAL GOLD CX 14 C/ 100,"1,40"
27080216,ANZOL 16902 CRYSTAL GOLD CX 16 C/ 100,"1,32"
28003001,ANZOL 1971N NICKEL CT    1 C/ 50,"1,30"
28003002,ANZOL 1971N NICKEL CT    2 C/ 50,"1,29"
28003004,ANZOL 1971N NICKEL CT    4 C/ 50,"1,03"
28003006,ANZOL 1971N NICKEL CT    6 C/ 50,"0,95"
28003008,ANZOL 1971N NICKEL CT    8 C/ 50,"0,85"
28003010,ANZOL 1971N NICKEL CT   10 C/ 50,"0,80"
28003012,ANZOL 1971N NICKEL CT   12 C/ 50,"0,74"
28003014,ANZOL 1971N NICKEL CT   14 C/ 50,"0,73"
28003150,ANZOL 1971N NICKEL CT  1/0 C/ 50,"1,47"
28003250,ANZOL 1971N NICKEL CT  2/0 C/ 50,"1,57"
28003350,ANZOL 1971N NICKEL CT  3/0 C/ 30,"1,05"
28003450,ANZOL 1971N NICKEL CT  4/0 C/ 30,"1,22"
28003550,ANZOL 1971N NICKEL CT  5/0 C/ 30,"1,61"
28003650,ANZOL 1971N NICKEL CT  6/0 C/ 10,"0,63"
28003750,ANZOL 1971N NICKEL CT  7/0 C/ 10,"0,80"
28003850,ANZOL 1971N NICKEL CT  8/0 C/ 10,"1,06"
28003950,ANZOL 1971N NICKEL CT  9/0 C/ 10,"1,35"
28004000,ANZOL 1971N NICKEL CT 10/0 C/ 10,"1,89"
28010001,ANZOL 1971N NICKEL CX    1 C/ 100,"2,29"
28010002,ANZOL 1971N NICKEL CX    2 C/ 100,"2,28"
28010004,ANZOL 1971N NICKEL CX    4 C/ 100,"1,82"
28010006,ANZOL 1971N NICKEL CX    6 C/ 100,"1,67"
28010008,ANZOL 1971N NICKEL CX    8 C/ 100,"1,49"
28010010,ANZOL 1971N NICKEL CX   10 C/ 100,"1,40"
28010012,ANZOL 1971N NICKEL CX   12 C/ 100,"1,31"
28010014,ANZOL 1971N NICKEL CX   14 C/ 100,"1,29"
28010150,ANZOL 1971N NICKEL CX  1/0 C/ 100,"2,58"
28010250,ANZOL 1971N NICKEL CX  2/0 C/ 100,"2,76"
28010350,ANZOL 1971N NICKEL CX  3/0 C/ 100,"3,09"
28010450,ANZOL 1971N NICKEL CX  4/0 C/ 100,"3,57"
28010550,ANZOL 1971N NICKEL CX  5/0 C/ 100,"4,74"
28010650,ANZOL 1971N NICKEL CX  6/0 C/ 100,"5,51"
28010750,ANZOL 1971N NICKEL CX  7/0 C/ 100,"7,05"
28010850,ANZOL 1971N NICKEL CX  8/0 C/ 50,"4,68"
28010950,ANZOL 1971N NICKEL CX  9/0 C/ 50,"5,94"
28011050,ANZOL 1971N NICKEL CX 10/0 C/ 50,"8,33"
27060002,ANZOL 260H NICKEL CT  2 C/ 50,"1,02"
27060004,ANZOL 260H NICKEL CT  4 C/ 50,"0,91"
27060006,ANZOL 260H NICKEL CT  6 C/ 50,"0,91"
27060008,ANZOL 260H NICKEL CT  8  C/ 50,"0,80"
27060010,ANZOL 260H NICKEL CT 10 C/ 50,"0,80"
27060012,ANZOL 260H NICKEL CT 12 C/ 50,"0,67"
27060014,ANZOL 260H NICKEL CT 14 C/ 50,"0,67"
27061002,ANZOL 260H NICKEL CX  2 C/ 100,"1,80"
27061004,ANZOL 260H NICKEL CX  4 C/ 100,"1,61"
27061006,ANZOL 260H NICKEL CX  6 C/ 100,"1,61"
27061008,ANZOL 260H NICKEL CX  8 C/ 100,"1,41"
27061010,ANZOL 260H NICKEL CX 10 C/ 100,"1,41"
27061012,ANZOL 260H NICKEL CX 12 C/ 100,"1,19"
27061014,ANZOL 260H NICKEL CX 14 C/ 100,"1,19"
31028001,ANZOL 4330 NICKEL CT   1 C/ 50,"0,60"
31028002,ANZOL 4330 NICKEL CT   2 C/ 50,"0,52"
31028004,ANZOL 4330 NICKEL CT   4 C/ 50,"0,50"
31028006,ANZOL 4330 NICKEL CT   6 C/ 50,"0,50"
31028008,ANZOL 4330 NICKEL CT   8 C/ 50,"0,50"
31028010,ANZOL 4330 NICKEL CT  10 C/ 50,"0,50"
31028012,ANZOL 4330 NICKEL CT  12 C/ 50,"0,50"
31028014,ANZOL 4330 NICKEL CT  14 C/ 50,"0,50"
31028016,ANZOL 4330 NICKEL CT  16 C/ 50,"0,50"
31028018,ANZOL 4330 NICKEL CT  18 C/ 50,"0,50"
31028150,ANZOL 4330 NICKEL CT 1/0 C/ 50,"0,63"
31028250,ANZOL 4330 NICKEL CT 2/0 C/ 50,"0,75"
31028350,ANZOL 4330 NICKEL CT 3/0 C/ 50,"0,94"
31028450,ANZOL 4330 NICKEL CT 4/0 C/ 20,"0,46"
31028550,ANZOL 4330 NICKEL CT 5/0 C/ 20,"0,54"
31028650,ANZOL 4330 NICKEL CT 6/0 C/ 20,"0,64"
31028750,ANZOL 4330 NICKEL CT 7/0 C/ 10,"0,45"
31028850,ANZOL 4330 NICKEL CT 8/0 C/ 10,"0,67"
31028851,ANZOL 4330 NICKEL CT 9/0 C/ 10,"0,91"
31028852,ANZOL 4330 NICKEL CT. 10/0 C/ 10,"1,23"
31028853,ANZOL 4330 NICKEL CT. 11/0 C/ 10,"1,83"
31028854,ANZOL 4330 NICKEL CT. 12/0 C/ 10,"2,49"
31030001,ANZOL 4330 NICKEL CX    1 C/ 100,"1,09"
31030002,ANZOL 4330 NICKEL CX    2 C/ 100,"0,95"
31030004,ANZOL 4330 NICKEL CX    4 C/ 100,"0,92"
31030006,ANZOL 4330 NICKEL CX    6 C/ 100,"0,90"
31030008,ANZOL 4330 NICKEL CX    8 C/ 100,"0,90"
31030010,ANZOL 4330 NICKEL CX   10 C/ 100,"0,90"
31030012,ANZOL 4330 NICKEL CX   12 C/ 100,"0,90"
31030014,ANZOL 4330 NICKEL CX   14 C/ 100,"0,90"
31030016,ANZOL 4330 NICKEL CX   16 C/ 100,"0,90"
31030018,ANZOL 4330 NICKEL CX   18 C/ 100,"0,90"
31030150,ANZOL 4330 NICKEL CX  1/0 C/ 100,"1,14"
31030250,ANZOL 4330 NICKEL CX  2/0 C/ 100,"1,36"
31030350,ANZOL 4330 NICKEL CX  3/0 C/ 100,"1,71"
31030450,ANZOL 4330 NICKEL CX  4/0 C/ 100,"2,07"
31030550,ANZOL 4330 NICKEL CX  5/0 C/ 100,"2,47"
31030650,ANZOL 4330 NICKEL CX  6/0 C/ 100,"2,93"
31030750,ANZOL 4330 NICKEL CX  7/0 C/ 100,"4,10"
31030850,ANZOL 4330 NICKEL CX  8/0 C/ 100,"6,11"
31002095,ANZOL 4330 NICKEL CX  9/0 C/ 50,"4,12"
31002105,ANZOL 4330 NICKEL CX 10/0 C/ 50,"5,56"
31002115,ANZOL 4330 NICKEL CX 11/0 C/ 50,"8,28"
31002125,ANZOL 4330 NICKEL CX 12/0 C/ 50,"11,27"
31030104,ANZOL 43621 PROFISSIONAL CX  4 C/ 100,"7,72"
31030105,ANZOL 43621 PROFISSIONAL CX  5 C/ 100,"5,75"
31030106,ANZOL 43621 PROFISSIONAL CX  6 C/ 100,"4,30"
31030107,ANZOL 43621 PROFISSIONAL CX  7 C/ 100,"3,15"
31030113,ANZOL 43621 PROFISSIONAL CX 13 C/ 100,"1,15"
20074026,ANZOL 57310 SS INOX Nº 6/0  OFERTA,"1,64"
31054001,ANZOL 57315SS NICKEL CX    1 C/ 100 INOX,"6,14"
31054002,ANZOL 57315SS NICKEL CX    2 C/ 100 INOX,"5,17"
31054004,ANZOL 57315SS NICKEL CX    4 C/ 100 INOX,"4,72"
31054006,ANZOL 57315SS NICKEL CX    6 C/ 100 INOX,"4,34"
31054008,ANZOL 57315SS NICKEL CX    8 C/ 100 INOX,"4,06"
31054010,ANZOL 57315SS NICKEL CX   10 C/ 100 INOX,"3,56"
31054012,ANZOL 57315SS NICKEL CX   12 C/ 100 INOX,"3,51"
31055015,ANZOL 57315SS NICKEL CX  1/0 C/ 100 INOX,"6,14"
31055025,ANZOL 57315SS NICKEL CX  2/0 C/ 50 INOX,"3,65"
31055035,ANZOL 57315SS NICKEL CX  3/0 C/ 50 INOX,"4,91"
31055045,ANZOL 57315SS NICKEL CX  4/0 C/ 50 INOX,"5,42"
31055055,ANZOL 57315SS NICKEL CX  5/0 C/ 50 INOX,"7,53"
31055065,ANZOL 57315SS NICKEL CX  6/0 C/ 25 INOX,"5,43"
31055075,ANZOL 57315SS NICKEL CX  7/0 C/ 25 INOX,"7,64"
31055085,ANZOL 57315SS NICKEL CX  8/0 C/ 25 INOX,"10,02"
28047007,ANZOL 65732ES CX  7 C/ 100 ULTRA STEEL,"1,59"
28047011,ANZOL 65732ES CX 11 C/ 100 ULTRA STEEL,"0,72"
28045001,ANZOL 65732ES NICKEL CX  1 C/ 50 PERMATIN,"11,73"
28045002,ANZOL 65732ES NICKEL CX  2 C/ 50 PERMATIN,"8,21"
28045003,ANZOL 65732ES NICKEL CX  3 C/ 50 PERMATIN,"5,97"
28045004,ANZOL 65732ES NICKEL CX  4 C/ 100 PERMATIN,"8,19"
28045005,ANZOL 65732ES NICKEL CX  5 C/ 100 PERMATIN,"5,91"
28045006,ANZOL 65732ES NICKEL CX  6 C/ 100 PERMATIN,"4,31"
28045007,ANZOL 65732ES NICKEL CX  7 C/ 100 PERMATIN,"3,48"
28045008,ANZOL 65732ES NICKEL CX  8 C/ 100 PERMATIN,"2,64"
28045009,ANZOL 65732ES NICKEL CX  9 C/ 100 PERMATIN,"2,09"
28045010,ANZOL 65732ES NICKEL CX 10 C/ 100 PERMATIN,"1,78"
28045011,ANZOL 65732ES NICKEL CX 11 C/ 100 PERMATIN,"1,60"
28045012,ANZOL 65732ES NICKEL CX 12 C/ 100 PERMATIN,"1,42"
28045013,ANZOL 65732ES NICKEL CX 13 C/ 100 PERMATIN,"1,24"
28045014,ANZOL 65732ES NICKEL CX 14 C/ 100 PERMATIN,"1,13"
28045015,ANZOL 65732ES NICKEL CX 15 C/ 100 PERMATIN,"1,08"
28046001,ANZOL 65735ES NICKEL CX  1 C/ 50 C/ FURO,"17,06"
28046002,ANZOL 65735ES NICKEL CX  2 C/ 50 C/ FURO,"13,24"
28046003,ANZOL 65735ES NICKEL CX  3 C/ 50 C/ FURO,"10,69"
28046004,ANZOL 65735ES NICKEL CX  4 C/ 100 C/ FURO,"13,76"
28046005,ANZOL 65735ES NICKEL CX  5 C/ 100 C/ FURO,"10,28"
28046006,ANZOL 65735ES NICKEL CX  6 C/ 100 C/ FURO,"6,99"
28046007,ANZOL 65735ES NICKEL CX  7 C/ 100 C/ FURO,"4,94"
28046008,ANZOL 65735ES NICKEL CX  8 C/ 100 C/ FURO,"3,38"
28046009,ANZOL 65735ES NICKEL CX  9 C/ 100 C/ FURO,"2,47"
28046010,ANZOL 65735ES NICKEL CX 10 C/ 100 C/ FURO,"2,09"
28046011,ANZOL 65735ES NICKEL CX 11 C/ 100 C/ FURO,"1,82"
28046012,ANZOL 65735ES NICKEL CX 12 C/ 100 C/ FURO,"1,55"
28046013,ANZOL 65735ES NICKEL CX 13 C/ 100 C/ FURO,"1,36"
28046014,ANZOL 65735ES NICKEL CX 14 C/ 100 C/ FURO,"1,24"
28046015,ANZOL 65735ES NICKEL CX 15 C/ 100 C/ FURO,"1,17"
31051125,ANZOL 71525 TUNA CIRCLE NICKEL CX 12/0 C/ 100,"15,21"
31051135,ANZOL 71525 TUNA CIRCLE NICKEL CX 13/0 C/ 100,"20,88"
31051140,ANZOL 71525 TUNA CIRCLE NICKEL CX 14/0 C/ 100,"13,87"
31051155,ANZOL 71525 TUNA CIRCLE NICKEL CX 15/0 C/ 100,"16,18"
31051165,ANZOL 71525 TUNA CIRCLE NICKEL CX 16/0 C/100,"43,54"
27071002,ANZOL AKITA KITSUNE GOLD CT 2 C/ 50,"1,09"
27071003,ANZOL AKITA KITSUNE GOLD CT 3 C/ 50,"1,09"
27070005,ANZOL AKITA KITSUNE GOLD CT 5 C/ 50,"1,16"
27070006,ANZOL AKITA KITSUNE GOLD CT 6 C/ 50,"1,16"
27070007,ANZOL AKITA KITSUNE GOLD CT 7 C/ 50,"1,16"
27070008,ANZOL AKITA KITSUNE GOLD CT 8 C/ 50,"1,16"
27070009,ANZOL AKITA KITSUNE GOLD CT 9 C/ 50,"1,16"
27050002,ANZOL CHINU BLACKNICKEL CT 2 C/ 50,"0,71"
27050003,ANZOL CHINU BLACKNICKEL CT 3 C/ 50,"0,73"
27050004,ANZOL CHINU BLACKNICKEL CT 4 C/ 50,"0,79"
27050005,ANZOL CHINU BLACKNICKEL CT 5 C/ 50,"0,82"
27050006,ANZOL CHINU BLACKNICKEL CT 6 C/ 50,"0,85"
27050007,ANZOL CHINU BLACKNICKEL CT 7 C/ 50,"0,93"
27050008,ANZOL CHINU BLACKNICKEL CT 8 C/ 30,"0,64"
27050009,ANZOL CHINU BLACKNICKEL CT 9 C/ 30,"0,69"
27051002,ANZOL CHINU BLACKNICKEL CX 2 C/ 100,"1,26"
27051003,ANZOL CHINU BLACKNICKEL CX 3 C/ 100,"1,30"
27051004,ANZOL CHINU BLACKNICKEL CX 4 C/ 100,"1,41"
27051005,ANZOL CHINU BLACKNICKEL CX 5 C/ 100,"1,46"
27051006,ANZOL CHINU BLACKNICKEL CX 6 C/ 100,"1,52"
27051007,ANZOL CHINU BLACKNICKEL CX 7 C/ 100,"1,66"
27051008,ANZOL CHINU BLACKNICKEL CX 8 C/ 100,"1,90"
27051009,ANZOL CHINU BLACKNICKEL CX 9 C/ 100,"2,06"
10904710,ANZOL LIVE BAIT BLACKNICKEL CT  1/0 C/ 30,"1,75"
10904720,ANZOL LIVE BAIT BLACKNICKEL CT  2/0 C/ 30,"2,16"
10904730,ANZOL LIVE BAIT BLACKNICKEL CT  3/0 C/ 30,"2,32"
10904740,ANZOL LIVE BAIT BLACKNICKEL CT  4/0 C/ 30,"2,80"
10904750,ANZOL LIVE BAIT BLACKNICKEL CT  5/0 C/ 20,"2,17"
10904760,ANZOL LIVE BAIT BLACKNICKEL CT  6/0 C/ 20,"2,45"
10904787,ANZOL LIVE BAIT BLACKNICKEL CT  7/0 C/ 10,"2,41"
10904789,ANZOL LIVE BAIT BLACKNICKEL CT  9/0 C/ 10,"3,46"
10904791,ANZOL LIVE BAIT BLACKNICKEL CT 11/0 C/ 10,"4,85"
10904792,ANZOL LIVE BAIT BLACKNICKEL CT 13/0 C/ 10,"7,17"
27090006,ANZOL MARUSEIGO GOLD CT  6 C/ 50,"1,16"
27090008,ANZOL MARUSEIGO GOLD CT  8 C/ 50,"1,29"
27090010,ANZOL MARUSEIGO GOLD CT 10 C/ 50,"1,43"
27090012,ANZOL MARUSEIGO GOLD CT 12 C/ 50,"1,66"
27090014,ANZOL MARUSEIGO GOLD CT 14 C/ 50,"2,25"
27090016,ANZOL MARUSEIGO GOLD CT 16 C/ 50,"3,07"
27090018,ANZOL MARUSEIGO GOLD CT 18 C/ 50,"3,92"
27091020,ANZOL MARUSEIGO GOLD CT 20 C/ 25,"2,52"
27091022,ANZOL MARUSEIGO GOLD CT 22 C/ 25,"3,77"
27092025,ANZOL MARUSEIGO GOLD CT 24 C/ 15,"2,88"
27092027,ANZOL MARUSEIGO GOLD CT 26 C/ 15,"3,06"
27092028,ANZOL MARUSEIGO GOLD CT 28 C/ 10,"2,51"
27092030,ANZOL MARUSEIGO GOLD CT 30 C/ 10,"3,04"
27041006,ANZOL MARUSEIGO NICKEL CT  6 C/ 50,"0,59"
27041008,ANZOL MARUSEIGO NICKEL CT  8 C/ 50,"0,60"
27041010,ANZOL MARUSEIGO NICKEL CT 10 C/ 50,"0,64"
27041012,ANZOL MARUSEIGO NICKEL CT 12 C/ 50,"0,74"
27041014,ANZOL MARUSEIGO NICKEL CT 14 C/ 50,"0,77"
27041016,ANZOL MARUSEIGO NICKEL CT 16 C/ 50,"0,83"
27041018,ANZOL MARUSEIGO NICKEL CT 18 C/ 50,"0,94"
27042020,ANZOL MARUSEIGO NICKEL CT 20 C/ 25,"0,57"
